,model,seed,$\ell(b(T))$,c_jac,c_deg,$\ell(q)$,$\ell(b(C))$,"$d_a(q,b(T))$","$d_{CC}(q,b(T))$","$d_a(q,b(C))$","$d_{CC}(q,b(C))$","$d_{CC}(b(C),b(T))$",time
1161,ABCD,58,0.5580141264038074,0.1,-4.0,1.4840371529738126,0.4944871539469201,1.4145894675194808,1.4145894675194801,1.3925805746612787,1.3555073215162543,1.2203967607623558,30.933485984802246
1162,ABCD,58,0.5580141264038074,0.1,-3.5,1.4752986473067264,0.3843588309772169,1.3989071998885274,1.3989071998885276,1.3813295844012905,1.2997386204734076,1.0783457514658497,46.18852233886719
1163,ABCD,58,0.5580141264038074,0.1,-3.0,1.4665328959327886,0.36440961929527105,1.3831907299577408,1.3831907299577408,1.3701282357155598,1.2786633103061953,1.007667691674361,28.305894374847412
1164,ABCD,58,0.5580141264038074,0.1,-2.5,1.4579669572728498,0.35932005011585555,1.3678479882011476,1.3678479882011476,1.3587866695359598,1.265489387579541,0.954296215611542,35.740317821502686
1165,ABCD,58,0.5580141264038074,0.1,-2.0,1.449858473474111,0.3783665694000588,1.3533398143199697,1.3533398143199695,1.3482142224829963,1.2700256077805898,0.8776378898032692,27.74822425842285
1166,ABCD,58,0.5580141264038074,0.1,-1.5,1.4424699622485306,0.4349030093299661,1.3401336177975978,1.3401336177975984,1.3376561416306763,1.2920535768430133,0.7354631437555579,26.678839206695557
1167,ABCD,58,0.5580141264038074,0.1,-1.0,1.4360358218644338,0.49420866310539147,1.3286445693547217,1.3286445693547222,1.3257745702094699,1.3031630093527866,0.5477388713790191,28.69455075263977
1168,ABCD,58,0.5580141264038074,0.1,-0.5,1.430729926697864,0.44373340938325984,1.3191784568494844,1.319178456849484,1.3146442683211939,1.2667481777099376,0.7252714232718493,24.83765983581543
1169,ABCD,58,0.5580141264038074,0.1,0.0,1.4266431231824737,0.4370742204640652,1.3118925991605828,1.3118925991605823,1.306716752043768,1.2530618727805376,0.7377429798196551,42.4745717048645
1170,ABCD,58,0.5580141264038074,0.2,-6.0,1.5093380734756643,1.271019171855734,1.4600652884260195,1.4600652884260197,1.3928605123808542,1.4034252292581226,1.5655035361398248,35.38818025588989
1171,ABCD,58,0.5580141264038074,0.2,-5.5,1.5018499948708754,1.20294899137199,1.4465965028959185,1.4465965028959182,1.3976029280336484,1.4116149269430833,1.540833710424291,37.80898070335388
1172,ABCD,58,0.5580141264038074,0.2,-5.0,1.4939040947505622,1.1284423271424957,1.4323127794462236,1.4323127794462236,1.3952230528661027,1.412783373539592,1.5114015445308908,29.685997009277344
1173,ABCD,58,0.5580141264038074,0.2,-4.5,1.4855565455471746,0.8557085634460448,1.417317590251693,1.4173175902516935,1.391654665257391,1.4074182394816688,1.4256926913905128,36.5608344078064
1174,ABCD,58,0.5580141264038074,0.2,-4.0,1.4769023491417168,0.41123302968641745,1.401784172914682,1.401784172914682,1.3823967215766748,1.3133049034971456,1.135034907882531,38.03798007965088
1175,ABCD,58,0.5580141264038074,0.2,-3.5,1.468081921360768,0.372667668123571,1.3859669116226285,1.3859669116226285,1.3702624190827462,1.2804221985704882,1.0616090160524634,43.59957790374756
1176,ABCD,58,0.5580141264038074,0.2,-3.0,1.459283201079784,0.3650831038061414,1.3702045127174078,1.3702045127174076,1.3585542787352307,1.2653314202594599,1.0174442868749929,32.54670310020447
1177,ABCD,58,0.5580141264038074,0.2,-2.5,1.4507360587131524,0.36648239932435234,1.354909295352423,1.3549092953524238,1.3472898808273728,1.2569393547727958,0.9287224783702759,28.193619966506958
1178,ABCD,58,0.5580141264038074,0.2,-2.0,1.4426965400055218,0.38245359711675475,1.34053839908846,1.34053839908846,1.3362729400666835,1.2581143654515663,0.8683869763450622,21.679466485977173
1179,ABCD,58,0.5580141264038074,0.2,-1.5,1.4354210129278278,0.5076982311656527,1.3275473137782146,1.3275473137782146,1.3260782669463473,1.3097149499822887,0.48461304193170707,22.60245680809021
1180,ABCD,58,0.5580141264038074,0.2,-1.0,1.4291342277369958,0.4900819363214858,1.3163331241857035,1.3163331241857041,1.3134893657420665,1.2882721334489404,0.566920663673977,21.897249460220337
1181,ABCD,58,0.5580141264038074,0.2,-0.5,1.4239989301669678,0.4504937411281984,1.3071811201716002,1.3071811201716,1.3028528432614883,1.2567121090918496,0.7001443918444228,27.756654500961304
1182,ABCD,58,0.5580141264038074,0.2,0.0,1.4200956000504943,0.4466066214226556,1.30022979657996,1.3002297965799603,1.2953899079301392,1.2453428509235904,0.7131392283039052,22.4663348197937
1183,ABCD,58,0.5580141264038074,0.30000000000000004,-6.0,1.5029942405842052,1.1770967175296905,1.4486541705494946,1.448654170549495,1.3972632092087112,1.4109257205905468,1.5419043593304436,29.999898433685303
1184,ABCD,58,0.5580141264038074,0.30000000000000004,-5.5,1.4953231042374155,1.1985211156502866,1.4348629335317995,1.4348629335317993,1.3932472873093276,1.4094781310550764,1.5345410174076175,34.198792695999146
1185,ABCD,58,0.5580141264038074,0.30000000000000004,-5.0,1.4872142977295513,0.9397598018438462,1.4202945935221492,1.4202945935221483,1.3898256575918313,1.4075941344428444,1.444396631357747,28.974288940429688
1186,ABCD,58,0.5580141264038074,0.30000000000000004,-4.5,1.478731764531847,0.43696069587150665,1.405066657552408,1.4050666575524082,1.383351020205419,1.3237390119727255,1.1619506411364773,34.32071352005005
1187,ABCD,58,0.5580141264038074,0.30000000000000004,-4.0,1.469978377525483,0.3967173989609781,1.3893664337579748,1.3893664337579748,1.371865040978391,1.2947139408170192,1.0997836617410193,39.89013123512268
1188,ABCD,58,0.5580141264038074,0.30000000000000004,-3.5,1.4611014936509767,0.3628109481945014,1.37346050910079,1.3734605091007914,1.359485892183887,1.261459385458633,1.016988128484456,33.795437812805176
1189,ABCD,58,0.5580141264038074,0.30000000000000004,-3.0,1.4522937622315957,0.3641736186307026,1.357695558559333,1.357695558559333,1.3477383915228276,1.2523294664537712,0.9896183282687522,34.73722243309021
1190,ABCD,58,0.5580141264038074,0.30000000000000004,-2.5,1.4437862510509352,0.36733068260517066,1.3424853506208918,1.342485350620892,1.3355533654578406,1.242499554379936,0.9076857373890276,40.41100811958313
1191,ABCD,58,0.5580141264038074,0.30000000000000004,-2.0,1.4358318883428662,0.4077938102020226,1.3282805959726671,1.3282805959726676,1.32504625611149,1.261113883901138,0.7996788218517084,26.60127854347229
1192,ABCD,58,0.5580141264038074,0.30000000000000004,-1.5,1.4286797548340053,0.44940740023307957,1.3155228718097074,1.3155228718097067,1.3143413614512196,1.273255297042462,0.6979038106928374,29.91088080406189
1193,ABCD,58,0.5580141264038074,0.30000000000000004,-1.0,1.42254441810559,0.4925770215019477,1.3045903013088473,1.3045903013088471,1.301932987228803,1.27690383745238,0.5537426784298205,24.566936492919922
1194,ABCD,58,0.5580141264038074,0.30000000000000004,-0.5,1.4175776262601976,0.4579131994372766,1.2957480067060319,1.2957480067060314,1.2916461301869673,1.2478804202167937,0.6798173229630127,25.953691244125366
1195,ABCD,58,0.5580141264038074,0.30000000000000004,0.0,1.413850183858788,0.4555344573689249,1.2891169805331777,1.2891169805331777,1.284514580015332,1.2378383412429828,0.6838726284062645,29.926337718963623
1196,ABCD,58,0.5580141264038074,0.4,-6.0,1.4967737794602358,1.2675304476391518,1.4374703116655192,1.4374703116655199,1.3914045177559426,1.4057774228336466,1.5478408304364308,28.39043354988098
1197,ABCD,58,0.5580141264038074,0.4,-5.5,1.488939807082475,1.103705898395775,1.4233937660794562,1.4233937660794571,1.388292020075862,1.4074959053882177,1.5046369481666957,51.4440438747406
1198,ABCD,58,0.5580141264038074,0.4,-5.0,1.4806902860645865,0.6972753799863906,1.4085814799497673,1.4085814799497673,1.3839880700985212,1.387222133942768,1.3662652779485132,33.47125482559204
1199,ABCD,58,0.5580141264038074,0.4,-4.5,1.4720964482966927,0.3999278475595889,1.3931640724341539,1.3931640724341539,1.3734603859459185,1.2955788996631736,1.1153009063817338,32.860512018203735
1200,ABCD,58,0.5580141264038074,0.4,-4.0,1.463268235180106,0.37850745298997873,1.3773414143878766,1.3773414143878766,1.3612972140586388,1.2717323084115533,1.067584004383812,55.16382312774658
1201,ABCD,58,0.5580141264038074,0.4,-3.5,1.4543588142459614,0.3599571666301415,1.3613901977965175,1.3613901977965173,1.3493041308475502,1.2480681058592027,1.019059380212125,28.148437976837158
1202,ABCD,58,0.5580141264038074,0.4,-3.0,1.4455641581910097,0.3682438432823952,1.3456625222613183,1.3456625222613188,1.337155717912983,1.2430019676744535,0.9448920926914222,26.38570284843445
1203,ABCD,58,0.5580141264038074,0.4,-2.5,1.4371150571800424,0.37748762890624965,1.3305709352067163,1.3305709352067157,1.3256979742202413,1.2396961290660593,0.8927638397707213,29.8379168510437
1204,ABCD,58,0.5580141264038074,0.4,-2.0,1.429260003568937,0.44702361297999266,1.316557372573674,1.3165573725736746,1.3143219003373707,1.270801604635512,0.7028757013279944,22.265380859375
1205,ABCD,58,0.5580141264038074,0.4,-1.5,1.4222398802448661,0.4581124186623474,1.304047927824317,1.304047927824317,1.3009568366098467,1.259836780542437,0.6680832013000658,28.811804056167603
1206,ABCD,58,0.5580141264038074,0.4,-1.0,1.416258734053769,0.4617026848297525,1.2934012465856943,1.2934012465856948,1.2898828202897903,1.2484840643011506,0.6609915223897105,33.78742718696594
1207,ABCD,58,0.5580141264038074,0.4,-0.5,1.4114575648491623,0.46482974718175396,1.284862824672615,1.2848628246726155,1.280935666628047,1.2394366879142589,0.6554477724783219,37.548402547836304
1208,ABCD,58,0.5580141264038074,0.4,0.0,1.4078982121329806,0.4585739357904058,1.2785375002753252,1.2785375002753254,1.2741011193798295,1.2277155517186191,0.6748570299227932,28.39710235595703
1209,ABCD,58,0.5580141264038074,0.5,-6.0,1.4906814415333685,1.1682354616964228,1.4265223979268917,1.4265223979268922,1.3881745723743348,1.4062191834143531,1.5312252849145545,35.431066036224365
1210,ABCD,58,0.5580141264038074,0.5,-5.5,1.482704545309648,0.8671227729497225,1.4121970547258667,1.4121970547258669,1.3842579033886553,1.4007450076537455,1.4372723283150854,35.86539006233215
1211,ABCD,58,0.5580141264038074,0.5,-5.0,1.4743359080801715,0.4541947484621969,1.3971803226562616,1.3971803226562614,1.37509977444047,1.3211216903957255,1.1926124078098386,32.82303285598755
1212,ABCD,58,0.5580141264038074,0.5,-4.5,1.4656535129226935,0.39340904733152104,1.3816149116345315,1.3816149116345313,1.3634304893868907,1.2809615352823096,1.102759212768626,31.979613542556763
1213,ABCD,58,0.5580141264038074,0.5,-4.0,1.4567735384363245,0.37362323516570867,1.3657116993592122,1.3657116993592122,1.3508966396347382,1.2562047533884608,1.040232863300251,38.898160457611084
1214,ABCD,58,0.5580141264038074,0.5,-3.5,1.447853849710356,0.36506067344449183,1.3497554256299324,1.349755425629933,1.3389895715047828,1.2396849074584348,0.9864765430638109,32.0494704246521
1215,ABCD,58,0.5580141264038074,0.5,-3.0,1.4390924369488651,0.36653826503325315,1.3341012307533264,1.3341012307533273,1.3274132498500386,1.2310790957802378,0.9332697642529775,29.878162384033203
1216,ABCD,58,0.5580141264038074,0.5,-2.5,1.4307184869210667,0.40107806479189373,1.3191580557629679,1.319158055762968,1.3156366870204868,1.2446517978515574,0.827262949769123,23.01233172416687
1217,ABCD,58,0.5580141264038074,0.5,-2.0,1.4229749374334544,0.43739572378450275,1.3053570905548502,1.3053570905548508,1.3041334991290179,1.2550576439486987,0.7167887989384503,31.221030950546265
1218,ABCD,58,0.5580141264038074,0.5,-1.5,1.416093773477318,0.48105661159368945,1.2931077624590117,1.2931077624590115,1.2902610802549757,1.2589542605153357,0.5861667253369056,24.957423448562622
1219,ABCD,58,0.5580141264038074,0.5,-1.0,1.410268354965999,0.46998390877377394,1.2827490350754414,1.28274903507544,1.279303545738394,1.240772200376754,0.6313545134354549,29.00009250640869
1220,ABCD,58,0.5580141264038074,0.5,-0.5,1.4056292766860512,0.46193632330502427,1.2745074831770589,1.2745074831770584,1.2706760684096066,1.226344143610119,0.6626970799880681,28.857409238815308
1221,ABCD,58,0.5580141264038074,0.5,0.0,1.4022301253836058,0.46130704651154336,1.2684731338372641,1.2684731338372641,1.2641807426418947,1.2180428155590741,0.6650308268759971,22.496534824371338
1222,ABCD,58,0.5580141264038074,0.6000000000000001,-6.0,1.484721230294167,0.9230743102406298,1.415817702977122,1.4158177029771224,1.383771503367671,1.401245121271125,1.4654636533899132,26.746038675308228
1223,ABCD,58,0.5580141264038074,0.6000000000000001,-5.5,1.4766208759177357,0.6270230533581098,1.4012791866151908,1.4012791866151908,1.3769447159034274,1.370025568127651,1.325676699498738,28.08442234992981
1224,ABCD,58,0.5580141264038074,0.6000000000000001,-5.0,1.4681539876634555,0.4239297936109441,1.386096081767479,1.3860960817674788,1.3659134617551711,1.2984653125639358,1.1401572619729894,23.987396717071533
1225,ABCD,58,0.5580141264038074,0.6000000000000001,-4.5,1.4594047201118874,0.3917764051329759,1.3704220926749189,1.3704220926749189,1.3538368262260663,1.2697394519626082,1.0817950721994,41.85601472854614
1226,ABCD,58,0.5580141264038074,0.6000000000000001,-4.0,1.4504946445852773,0.3634422124731296,1.3544775298192724,1.3544775298192728,1.340963383685785,1.2369607158706886,1.0149745200183244,31.616642951965332
1227,ABCD,58,0.5580141264038074,0.6000000000000001,-3.5,1.4415852448637922,0.36273196634018356,1.3385531952190446,1.3385531952190441,1.3289422043079786,1.2256944439236719,0.9888214034397717,33.558801889419556
1228,ABCD,58,0.5580141264038074,0.6000000000000001,-3.0,1.432875317186392,0.37679177710785566,1.323005069684553,1.3230050696845528,1.317610408096571,1.2275575091650879,0.916930797107599,23.39480209350586
1229,ABCD,58,0.5580141264038074,0.6000000000000001,-2.5,1.4245912728295582,0.4236961190690768,1.3082363939912227,1.3082363939912223,1.305521959034988,1.2471093747359927,0.7529507331688311,24.239079236984253
1230,ABCD,58,0.5580141264038074,0.6000000000000001,-2.0,1.4169695683293928,0.5395928944103701,1.2946659983190016,1.2946659983190016,1.2942836706117693,1.2882535618627249,0.3429928277956883,18.259023904800415
1231,ABCD,58,0.5580141264038074,0.6000000000000001,-1.5,1.4102327821268847,0.4841797538805763,1.2826858121302767,1.2826858121302767,1.280045922629859,1.249348586645652,0.5766921547999795,21.00092077255249
1232,ABCD,58,0.5580141264038074,0.6000000000000001,-1.0,1.4045635680700335,0.47122901486654967,1.2726151763080953,1.2726151763080957,1.269192983350449,1.230067707549255,0.6255706026886692,25.361557006835938
1233,ABCD,58,0.5580141264038074,0.6000000000000001,-0.5,1.4000825305306805,0.4686825614214033,1.264662572187622,1.2646625721876221,1.2608687144467963,1.218919883841397,0.6367743842042983,22.877337217330933
1234,ABCD,58,0.5580141264038074,0.6000000000000001,0.0,1.3968357044159867,0.47153761258682597,1.2589045296855974,1.2589045296855972,1.2547180003898641,1.2130930342017754,0.6304659966051236,22.254929542541504
1235,ABCD,58,0.5580141264038074,0.7000000000000001,-6.0,1.4788964239728513,0.7480141743036387,1.4053621333159882,1.405362133315988,1.3782430811488318,1.3865407379720396,1.3807913781533534,35.09401297569275
1236,ABCD,58,0.5580141264038074,0.7000000000000001,-5.5,1.4706915111769474,0.4430240653159582,1.3906449612217981,1.3906449612217984,1.3683898969405384,1.308161604350433,1.1606093599439509,57.004281997680664
1237,ABCD,58,0.5580141264038074,0.7000000000000001,-5.0,1.4621463877313288,0.4002156950291081,1.375331917949835,1.375331917949835,1.356491577800181,1.2752793809089829,1.0704826655368727,42.18920302391052
1238,ABCD,58,0.5580141264038074,0.7000000000000001,-4.5,1.453350769721475,0.377965319457554,1.3595865539019207,1.3595865539019214,1.3441115199197313,1.2491909407457404,1.053218333084518,34.40200352668762
1239,ABCD,58,0.5580141264038074,0.7000000000000001,-4.0,1.4444307780648404,0.36908826180136606,1.343637047457297,1.3436370474572978,1.332493815020188,1.2332850507925326,1.0105871900516978,22.841761350631714
1240,ABCD,58,0.5580141264038074,0.7000000000000001,-3.5,1.435550484546245,0.3684328867250972,1.327778374638386,1.3277783746383862,1.3196662685149614,1.2197673525238164,0.9648085032389714,35.17880845069885
1241,ABCD,58,0.5580141264038074,0.7000000000000001,-3.0,1.426908383591675,0.37536362547779983,1.3123653562355686,1.3123653562355682,1.307857245117092,1.2146261615051512,0.9130082183049939,26.54118061065674
1242,ABCD,58,0.5580141264038074,0.7000000000000001,-2.5,1.4187270926160862,0.4243092569070433,1.2977937284380294,1.2977937284380283,1.2960390758628928,1.237166929028314,0.7521843855011985,29.02715516090393
1243,ABCD,58,0.5580141264038074,0.7000000000000001,-2.0,1.4112358408016217,0.5349692935368314,1.2844686822920401,1.2844686822920397,1.2836064991287144,1.2753144880490601,0.3548651400569214,19.77092409133911
1244,ABCD,58,0.5580141264038074,0.7000000000000001,-1.5,1.4046474621183396,0.48141127485927,1.272764127928213,1.2727641279282123,1.269682491175557,1.2361159254409784,0.5877841991606886,23.46681809425354
1245,ABCD,58,0.5580141264038074,0.7000000000000001,-1.0,1.3991340083351052,0.47089375414611284,1.2629800610573751,1.2629800610573754,1.259605969810457,1.2191699512246812,0.6246081484587345,23.18444514274597
1246,ABCD,58,0.5580141264038074,0.7000000000000001,-0.5,1.3948065597515653,0.4739382973162346,1.2553077826447572,1.2553077826447572,1.2515240530520937,1.2112753621828578,0.6144876175988889,20.616504192352295
1247,ABCD,58,0.5580141264038074,0.7000000000000001,0.0,1.3917042785283504,0.4717667357575865,1.2498115914892924,1.2498115914892918,1.2456343760506234,1.2030190202756375,0.6294420365584139,21.91063642501831
1248,ABCD,58,0.5580141264038074,0.8,-6.0,1.4732096045138592,0.5458030283006757,1.3951602856964607,1.3951602856964609,1.371085676804467,1.346103830878331,1.2281611950173055,30.26219916343689
1249,ABCD,58,0.5580141264038074,0.8,-5.5,1.4649183653394018,0.4305394397769652,1.3802976820542263,1.3802976820542265,1.3600042565620412,1.2945441280739516,1.1318437558093024,30.706655740737915
1250,ABCD,58,0.5580141264038074,0.8,-5.0,1.4563140796933556,0.3850523289771323,1.3648893278128589,1.3648893278128584,1.3474658814959957,1.2557884728389481,1.0438881952228867,31.177178382873535
1251,ABCD,58,0.5580141264038074,0.8,-4.5,1.447491396583019,0.3633295635821693,1.349107441993272,1.3491074419932723,1.3352858265098573,1.2285150308010668,1.0156540862914603,30.51205825805664
1252,ABCD,58,0.5580141264038074,0.8,-4.0,1.4385801577150392,0.3676538771010563,1.333186539387568,1.3331865393875675,1.32302928973568,1.2206550212064324,0.9956255711438871,24.565056800842285
1253,ABCD,58,0.5580141264038074,0.8,-3.5,1.4297460516293408,0.36936562839240406,1.3174239995134145,1.3174239995134145,1.3106108109472883,1.210073400365183,0.9537642945752919,29.7821307182312
1254,ABCD,58,0.5580141264038074,0.8,-3.0,1.4211862722888788,0.3752106923755288,1.302171691255928,1.3021716912559291,1.2982020442021471,1.2022537746942314,0.9235097877426732,38.949544191360474
1255,ABCD,58,0.5580141264038074,0.8,-2.5,1.4131187749871383,0.500002044753309,1.2878163227100907,1.2878163227100905,1.2867889611370331,1.2653098125904938,0.510733989215403,34.00158166885376
1256,ABCD,58,0.5580141264038074,0.8,-2.0,1.4057649822801337,0.5361853917225331,1.2747484728705991,1.2747484728705996,1.2739286509478935,1.2658495510161816,0.3612512112488581,25.478798389434814
1257,ABCD,58,0.5580141264038074,0.8,-1.5,1.3993277953047771,0.4827326542993242,1.2633237804937705,1.2633237804937707,1.260210158665086,1.2262700628833259,0.5928778731622407,23.350085020065308
1258,ABCD,58,0.5580141264038074,0.8,-1.0,1.3939688684121292,0.4821716915555561,1.2538233496417241,1.2538233496417246,1.2503647438094623,1.214725677205328,0.5798408331099953,23.158005475997925
1259,ABCD,58,0.5580141264038074,0.8,-0.5,1.3897902587455362,0.47802783078040145,1.2464222679865498,1.2464222679865502,1.2426593023302437,1.2036289060269805,0.5972773708238723,23.30218195915222
1260,ABCD,58,0.5580141264038074,0.8,0.0,1.3868249052436075,0.47517382089005006,1.2411738078077823,1.2411738078077823,1.2370326378216456,1.1953343383565926,0.6160379618383203,18.08199143409729
1261,ABCD,58,0.5580141264038074,0.9,-6.0,1.467662691724305,0.44816154384671225,1.3852155143226013,1.3852155143226015,1.3630739384314947,1.3044424408875508,1.117573276549887,31.980462074279785
1262,ABCD,58,0.5580141264038074,0.9,-5.5,1.4593026063170667,0.4044491083885601,1.3702392575950704,1.3702392575950697,1.3509347456083058,1.2701548797014615,1.0720131339396284,46.604185819625854
1263,ABCD,58,0.5580141264038074,0.9,-5.0,1.4506572168452958,0.37773740252246824,1.3547682863248376,1.3547682863248376,1.339266431299231,1.2424867578264969,1.0214755567944171,29.913151264190674
1264,ABCD,58,0.5580141264038074,0.9,-4.5,1.4418254690631593,0.37365614420959076,1.3389823019924811,1.3389823019924807,1.3267729426858903,1.2274228530203268,0.9909482217656552,32.4688036441803
1265,ABCD,58,0.5580141264038074,0.9,-4.0,1.4329401222160065,0.3812501596187943,1.3231206784377094,1.3231206784377096,1.313683158531631,1.2197532823130333,0.9360379488929909,49.61520552635193
1266,ABCD,58,0.5580141264038074,0.9,-3.5,1.4241675783143188,0.37824732119838955,1.3074815608861208,1.307481560886121,1.3016096944235644,1.2064788218482558,0.9187138260928861,31.41410803794861
1267,ABCD,58,0.5580141264038074,0.9,-3.0,1.4157028437214336,0.40455084669434355,1.2924122858700582,1.2924122858700589,1.289336516771352,1.2141955565057012,0.8276167639326398,24.167847394943237
1268,ABCD,58,0.5580141264038074,0.9,-2.5,1.4077584869310757,0.4778972572020106,1.2782892766958096,1.2782892766958094,1.2770432925032544,1.2446136505977077,0.5960790258417465,26.471328735351562
1269,ABCD,58,0.5580141264038074,0.9,-2.0,1.4005476960098084,0.533262551042148,1.2654878035486805,1.2654878035486805,1.264104031304379,1.2541434993274194,0.36336922124975757,22.94897985458374
1270,ABCD,58,0.5580141264038074,0.9,-1.5,1.394263379584746,0.4898777407360761,1.254345211371559,1.2543452113715585,1.251168490193222,1.2198355756723274,0.5636280996716079,23.204535961151123
1271,ABCD,58,0.5580141264038074,0.9,-1.0,1.3890570794074741,0.48399047945594065,1.2451243038362323,1.2451243038362314,1.2416297628030721,1.2059963698028746,0.5752626982645391,24.35445237159729
1272,ABCD,58,0.5580141264038074,0.9,-0.5,1.3850223504667523,0.4805891260634112,1.237984950105239,1.2379849501052385,1.234169846056463,1.1955459988250419,0.5851057134894915,20.553180694580078
1273,ABCD,58,0.5580141264038074,0.9,0.0,1.3821865230140182,0.4793578068223931,1.2329705299522942,1.2329705299522937,1.2288263918988052,1.1885514634648064,0.5989746691974148,18.032895803451538
1274,ABCD,58,0.5580141264038074,1.0,-6.0,1.4622569814981203,0.5630976766492932,1.3755300056746194,1.3755300056746194,1.3499292406089474,1.328208607365503,0.8285098353077032,67.60504055023193
1275,ABCD,58,0.5580141264038074,1.0,-5.5,1.4538447108538137,0.40402154316984223,1.3604703085817693,1.360470308581769,1.3429152711685721,1.2620921741729967,1.0522079785843896,38.63288879394531
1276,ABCD,58,0.5580141264038074,1.0,-5.0,1.4451752098331725,0.38136851428989815,1.3449673926200194,1.34496739262002,1.3305867673246405,1.2351772143836082,1.0074514796971858,28.914845943450928
1277,ABCD,58,0.5580141264038074,1.0,-4.5,1.4363510871847174,0.3794273878717326,1.3292072656759892,1.3292072656759895,1.317550611889657,1.2202715151714738,0.959309890761161,39.6290237903595
1278,ABCD,58,0.5580141264038074,1.0,-4.0,1.427507251378148,0.3812178750070197,1.3134327544324305,1.3134327544324305,1.3048396492656895,1.2091605685104245,0.9356137021832914,28.830343008041382
1279,ABCD,58,0.5580141264038074,1.0,-3.5,1.4188099885162,0.3961989519853235,1.2979412747925898,1.2979412747925907,1.2930279835442375,1.210358828901509,0.8628836426554595,34.377291440963745
1280,ABCD,58,0.5580141264038074,1.0,-3.0,1.4104513412585826,0.42094131524789047,1.2830742595090925,1.2830742595090923,1.281054935865225,1.2163971059913674,0.7769685656852344,23.798665761947632
1281,ABCD,58,0.5580141264038074,1.0,-2.5,1.4026379014953787,0.5441810710901743,1.2691968393474868,1.269196839347487,1.2685477821885205,1.2633258672180914,0.31160656577423085,23.666773796081543
1282,ABCD,58,0.5580141264038074,1.0,-2.0,1.3955743301672576,0.4877033120541182,1.2566685236634587,1.2566685236634583,1.2537817865004344,1.2219309340689892,0.5650975764543392,28.67207908630371
1283,ABCD,58,0.5580141264038074,1.0,-1.5,1.3894435924365172,0.48980965816254546,1.2458085330517574,1.245808533051757,1.2425727070536228,1.210344431278154,0.5638708609138304,23.15516209602356
1284,ABCD,58,0.5580141264038074,1.0,-1.0,1.384387464074889,0.4852109632833355,1.2368620659143745,1.2368620659143745,1.233326133916255,1.1974532381764673,0.5692559110863494,24.763915061950684
1285,ABCD,58,0.5580141264038074,1.0,-0.5,1.3804915270085798,0.48352560758389457,1.2299747739063298,1.2299747739063303,1.2261223279405002,1.188229943485894,0.5742497875833797,20.760427713394165
1286,ABCD,58,0.5580141264038074,1.0,0.0,1.3777780788737388,0.4835169949645389,1.2251812022056852,1.2251812022056847,1.2210117994745797,1.1822245732161374,0.5817226435423961,18.348948001861572
1300,ABCD,59,0.5088582782096662,0.0,-6.0,1.4969937019117738,1.292270133554216,1.4452230115220634,1.4452230115220632,1.3919503876779602,1.405660138880688,1.5496218690687824,4.0376410484313965
1301,ABCD,59,0.5088582782096662,0.0,-5.5,1.4893734718097584,1.193267310033457,1.432283245186182,1.4322832451861813,1.3886175451727099,1.4068774559550299,1.5388436508711363,4.5622687339782715
1302,ABCD,59,0.5088582782096662,0.0,-5.0,1.481205377183074,1.1356075591478567,1.4184216101507114,1.4184216101507106,1.38662520026599,1.409087373545668,1.5093694150389236,3.4979069232940674
1303,ABCD,59,0.5088582782096662,0.0,-4.5,1.472534597530105,0.8242344236585643,1.4037174010605349,1.403717401060534,1.383566451790951,1.4064491434748698,1.3951767992397974,3.742682933807373
1304,ABCD,59,0.5088582782096662,0.0,-4.0,1.4634548402705216,0.5419806257771155,1.3883323236488767,1.3883323236488765,1.3750880370951521,1.369226196605359,1.2406747551110255,3.8102848529815674
1305,ABCD,59,0.5088582782096662,0.0,-3.5,1.454122339541146,0.3507854235903735,1.372533728713269,1.3725337287132686,1.3621808113679288,1.2802157079486152,0.9958928575410474,3.7474796772003174
1306,ABCD,59,0.5088582782096662,0.0,-3.0,1.44476592861504,0.3481190744624062,1.3567109124287577,1.3567109124287575,1.3487541237971823,1.2644382418621516,0.9484494543784002,4.112340688705444
1307,ABCD,59,0.5088582782096662,0.0,-2.5,1.4356868940491567,0.3336024184900583,1.341373924889825,1.3413739248898247,1.3360331422006024,1.2401464304082948,0.9137222308131757,3.5923912525177
1308,ABCD,59,0.5088582782096662,0.0,-2.0,1.427241613360457,0.370130131149441,1.3271233474681408,1.32712334746814,1.3236711457170771,1.2548435829708362,0.8052286658292342,2.7849173545837402
1309,ABCD,59,0.5088582782096662,0.0,-1.5,1.4198030332381144,0.4342277757640487,1.3145848571914656,1.3145848571914658,1.311816471624055,1.2790397354312546,0.6104000424700379,3.0988621711730957
1310,ABCD,59,0.5088582782096662,0.0,-1.0,1.4137050324073064,0.40661093443294427,1.304315853160158,1.3043158531601584,1.3007439461441233,1.2502225312111237,0.7050634985370523,2.6913042068481445
1311,ABCD,59,0.5088582782096662,0.0,-0.5,1.4091839888289774,0.4030018054668947,1.2967083545053457,1.2967083545053464,1.292600328597178,1.2375861180707415,0.6954249738125317,2.614699602127075
1312,ABCD,59,0.5088582782096662,0.0,0.0,1.4063375924256993,0.4198032017608938,1.2919214164196045,1.2919214164196038,1.2922841891234493,1.2535683927216508,0.9841046840013133,3.0370852947235107
1313,ABCD,59,0.5088582782096662,0.1,-6.0,1.4887495097835837,1.1522919129084643,1.4312240340656783,1.4312240340656779,1.386573961988086,1.4054578754270923,1.505495226786971,46.056957483291626
